Allied_Nations,Diplomatic_Meetings_Set,Percent_Of_Forces_Mobilized,Hostile_Nations,Active_Threats,Inactive_Threats,Citizen_Fear_Index,Closest_Threat_Distance(km),Aircraft_Carriers_Responding,Troops_Mobilized(thousands),Id,DEFCON_Level
7,1,0.08,4,10.0,27.0,0.240088105726866,362.52,0,1108800.0,4325,3
7,1,0.13,2,15.0,36.0,0.442731277533035,362.52,1,994400.0,12314,2
8,1,0.21,2,4.0,16.0,0.534508076358291,357.22,1,950400.0,10216,2
11,0,0.57,2,7.0,21.0,0.633627019089575,311.64,1,827200.0,5844,2
10,1,0.43,2,26.0,88.0,0.523494860499261,347.68,1,836000.0,8353,2
8,1,0.06,2,19.0,42.0,0.5124816446402309,359.34,0,888800.0,11637,2
7,1,0.03,2,10.0,45.0,0.444199706314248,355.1,1,880000.0,6281,3
10,0,0.52,2,15.0,33.0,0.6042584434654871,333.9,1,1012000.0,4124,3
7,0,0.29,2,32.0,60.0,0.5088105726872211,356.16,1,836000.0,8126,2
10,1,0.34,2,21.0,77.0,0.5088105726872211,307.4,1,862400.0,11924,2
9,0,0.31,3,21.0,77.0,0.611600587371507,350.86,1,836000.0,6186,2
9,0,0.44,2,19.0,29.0,0.37371512481644503,343.44,1,976800.0,9099,3
5,0,0.11,2,16.0,84.0,0.229809104258435,358.28,1,1038400.0,12088,3
11,0,0.5,3,20.0,55.0,0.596916299559467,333.9,1,915200.0,10839,3
8,1,0.15,3,14.0,57.0,0.685022026431714,371.0,1,968000.0,5079,1
10,0,0.41,3,4.0,12.0,0.516152716593241,352.98,1,1073600.0,7452,4
7,0,0.12,2,16.0,61.0,0.4133627019089551,330.72,0,809600.0,11249,3
8,1,0.0,2,3.0,8.0,0.458883994126288,358.28,1,809600.0,718,2
9,1,0.02,2,4.0,12.0,0.40161527165931893,349.8,0,853600.0,3627,2
8,0,0.36,2,21.0,60.0,0.596916299559467,350.86,1,853600.0,1314,3
7,0,0.24,2,18.0,45.0,0.42070484581497497,355.1,0,836000.0,1253,1
7,0,0.44,3,23.0,42.0,0.456681350954476,360.4,1,932800.0,3046,3
8,1,0.61,2,25.0,144.0,0.5088105726872211,326.48,1,809600.0,4409,2
10,0,0.73,4,7.0,23.0,0.5088105726872211,334.96,1,1038400.0,8449,3
12,0,0.49,4,54.0,54.0,0.7584434654919201,358.28,1,959200.0,7724,4
7,0,0.14,2,10.0,23.0,0.39647577092511105,354.04,1,809600.0,9188,3
9,0,0.32,2,21.0,64.0,0.501468428781202,310.58,1,871200.0,448,4
7,1,0.0,2,3.0,8.0,0.441262848751829,354.04,1,959200.0,2290,1
7,1,0.0,3,15.0,21.0,0.48311306901615203,365.7,1,897600.0,6843,2
7,1,0.02,2,6.0,12.0,0.450073421439055,361.46,0,853600.0,1047,1
12,0,0.54,3,25.0,71.0,0.7466960352422909,345.56,1,836000.0,6855,2
9,0,0.46,1,20.0,42.0,0.393538913362692,346.62,1,976800.0,7989,2
8,0,0.37,3,8.0,20.0,0.344346549192366,343.44,1,994400.0,2863,4
8,0,0.41,2,24.0,48.0,0.38252569750366205,354.04,1,1091200.0,1044,4
7,1,0.3,6,7.0,62.0,0.596916299559467,374.18,1,888800.0,6230,2
8,1,0.12,2,38.0,43.0,0.353891336270182,341.32,1,950400.0,2820,3
7,1,0.04,2,12.0,31.0,0.523494860499261,367.82,1,853600.0,7501,3
9,0,0.3,3,10.0,31.0,0.464757709251094,336.02,1,1038400.0,3979,3
9,1,0.18,4,11.0,93.0,0.611600587371507,355.1,0,836000.0,168,2
9,0,0.49,3,17.0,125.0,0.596916299559467,342.38,1,827200.0,7877,2
11,0,0.43,2,6.0,27.0,0.6189427312775351,327.54,1,827200.0,10906,3
7,1,0.05,2,12.0,20.0,0.47944199706314206,374.18,1,827200.0,2825,3
10,1,0.27,2,7.0,54.0,0.596916299559467,340.26,1,818400.0,3402,2
9,0,0.24,2,4.0,12.0,0.484581497797358,348.74,1,906400.0,862,3
7,1,0.14,2,15.0,36.0,0.523494860499261,360.4,1,827200.0,2552,2
12,0,0.5,2,28.0,50.0,0.7070484581497809,333.9,1,906400.0,11390,2
8,0,0.31,2,13.0,96.0,0.494126284875182,345.56,1,827200.0,498,2
8,1,0.25,2,21.0,38.0,0.582232011747428,363.58,1,809600.0,5697,2
7,0,0.49,2,8.0,17.0,0.392804698972102,359.34,1,1003200.0,697,3
8,1,0.09,4,6.0,24.0,0.596916299559467,357.22,0,792000.0,8249,2
7,1,0.01,2,8.0,28.0,0.6776798825256939,389.02,1,853600.0,10924,2
12,0,0.69,3,17.0,43.0,0.729074889867841,333.9,1,906400.0,11327,3
9,1,0.28,2,16.0,58.0,0.5748898678414079,341.32,1,844800.0,12408,2
7,1,0.02,2,18.0,87.0,0.541116005873712,378.42,1,809600.0,1244,2
10,0,0.57,2,3.0,15.0,0.538179148311301,337.08,1,915200.0,5261,2
11,1,0.55,3,10.0,22.0,0.611600587371507,336.02,1,924000.0,7265,3
10,0,0.42,2,21.0,42.0,0.406020558002936,324.36,1,1003200.0,12322,3
9,0,0.37,2,23.0,64.0,0.34581497797355504,322.24,1,1082400.0,9455,3
7,1,0.03,2,17.0,49.0,0.398678414096916,357.22,1,915200.0,11759,3
13,0,0.54,3,10.0,26.0,0.684287812041115,321.18,1,950400.0,2365,3
7,1,0.25,7,36.0,151.0,0.596916299559467,341.32,1,827200.0,3405,2
7,0,0.21,2,20.0,65.0,0.406020558002936,364.64,1,932800.0,9739,3
8,1,0.06,2,9.0,35.0,0.5088105726872211,358.28,1,844800.0,10386,3
10,0,0.24,3,20.0,55.0,0.582232011747428,321.18,1,915200.0,4143,3
8,1,0.18,2,6.0,20.0,0.450073421439055,345.56,0,836000.0,1727,2
9,1,0.0,2,5.0,9.0,0.370778267254042,330.72,1,862400.0,5420,2
9,0,0.41,8,18.0,148.0,0.625550660792948,347.68,1,774400.0,4659,2
9,0,0.46,2,6.0,14.0,0.282672540381788,340.26,0,985600.0,10447,4
7,1,0.12,2,18.0,101.0,0.444933920704839,358.28,0,915200.0,12139,2
8,1,0.23,2,33.0,89.0,0.298825256975025,359.34,1,1003200.0,8063,3
8,1,0.09,2,7.0,28.0,0.438325991189418,351.92,0,897600.0,11837,2
10,0,0.39,2,8.0,18.0,0.496328928046978,336.02,1,906400.0,582,2
7,1,0.08,4,6.0,24.0,0.588105726872242,348.74,1,844800.0,8444,3
8,0,0.49,3,11.0,29.0,0.602790014684282,363.58,1,932800.0,3787,3
9,1,0.18,2,5.0,21.0,0.48678414096916206,333.9,1,880000.0,8698,3
8,1,0.34,2,28.0,79.0,0.545521292217329,356.16,1,871200.0,4788,2
9,0,0.65,8,48.0,160.0,0.9412628487518409,350.86,1,774400.0,2190,2
7,1,0.01,2,8.0,13.0,0.22834067547723003,351.92,1,1038400.0,2407,3
8,1,0.13,3,20.0,60.0,0.552863436123348,354.04,1,800800.0,238,3
7,1,0.1,2,20.0,49.0,0.456681350954476,355.1,0,906400.0,9803,2
9,0,0.45,2,6.0,9.0,0.455947136563869,346.62,1,976800.0,5026,2
7,1,0.0,4,25.0,33.0,0.300293685756239,358.28,1,985600.0,476,3
12,0,0.55,2,12.0,29.0,0.49853157121879793,340.26,1,871200.0,76,3
7,1,0.18,2,7.0,22.0,0.415565345080752,326.48,1,862400.0,9414,2
8,0,0.25,3,14.0,37.0,0.530837004405281,359.34,1,836000.0,3952,3
5,0,0.5,2,9.0,26.0,0.4133627019089551,371.0,1,950400.0,10019,3
8,1,0.0,1,8.0,20.0,0.464757709251094,358.28,1,853600.0,4830,2
12,1,0.66,8,6.0,14.0,0.5895741556534481,323.3,1,1144000.0,5371,4
12,0,0.49,2,8.0,19.0,0.6740088105726839,338.14,1,959200.0,11160,2
6,1,0.08,2,13.0,24.0,0.469897209985318,366.76,0,994400.0,6223,4
9,0,0.4,2,15.0,40.0,0.298825256975025,343.44,1,1073600.0,3678,3
7,1,0.22,2,12.0,49.0,0.36930983847282794,374.18,1,1012000.0,10078,3
8,1,0.01,2,31.0,46.0,0.378120411160062,364.64,1,1056000.0,4977,3
11,0,0.37,2,14.0,25.0,0.626284875183555,306.34,1,880000.0,8577,3
8,1,0.19,2,9.0,23.0,0.464757709251094,345.56,1,880000.0,11629,4
8,1,0.23,3,14.0,86.0,0.552863436123348,338.14,1,809600.0,11215,2
5,1,0.18,2,18.0,110.0,0.38399412628486795,413.4,1,880000.0,4814,2
8,1,0.07,2,22.0,56.0,0.49853157121879793,350.86,1,818400.0,7743,2
7,1,0.02,2,26.0,40.0,0.3861967694566721,356.16,1,888800.0,10167,3
7,1,0.21,2,7.0,62.0,0.428046989720995,352.98,1,836000.0,5959,2
10,0,0.46,2,10.0,17.0,0.410425844346544,338.14,1,897600.0,2394,3
9,1,0.2,4,15.0,74.0,0.685022026431714,333.9,1,827200.0,11075,1
10,0,0.55,2,25.0,149.0,0.596916299559467,342.38,1,818400.0,114,2
7,1,0.03,2,18.0,49.0,0.464757709251094,355.1,0,915200.0,10044,3
9,0,0.57,2,14.0,27.0,0.37371512481644503,343.44,1,994400.0,4565,4
9,0,0.4,3,12.0,21.0,0.40748898678414097,351.92,1,1038400.0,4423,4
8,0,0.31,3,13.0,74.0,0.516152716593241,343.44,1,836000.0,5030,2
8,1,0.17,2,11.0,23.0,0.5088105726872211,345.56,1,836000.0,6295,3
9,1,0.04,2,4.0,14.0,0.6409691629955949,345.56,1,915200.0,7803,2
9,1,0.24,7,6.0,32.0,0.656387665198241,358.28,1,827200.0,11218,3
8,1,0.22,2,14.0,81.0,0.48678414096916206,339.2,1,836000.0,7788,2
7,1,0.02,2,4.0,9.0,0.285609397944199,352.98,1,985600.0,9046,3
10,0,0.42,2,5.0,16.0,0.5602055800293679,352.98,1,950400.0,9678,3
6,0,0.0,2,15.0,26.0,0.272393538913349,376.3,1,1126400.0,9567,2
6,1,0.0,2,8.0,14.0,0.47944199706314206,374.18,1,836000.0,11727,3
9,0,0.44,2,32.0,85.0,0.523494860499261,347.68,1,853600.0,2139,2
9,1,0.68,6,5.0,17.0,0.9199706314243721,368.88,1,880000.0,7489,3
8,0,0.29,4,12.0,33.0,0.530837004405281,352.98,1,818400.0,1425,3
12,1,0.66,6,6.0,27.0,0.5895741556534481,323.3,1,1144000.0,4833,3
8,0,0.4,6,7.0,18.0,0.5088105726872211,341.32,1,1126400.0,8864,4
8,1,0.07,2,14.0,63.0,0.535242290748898,356.16,0,836000.0,1689,1
6,0,0.16,2,8.0,24.0,0.42657856093978097,354.04,1,809600.0,5892,2
5,0,0.0,2,16.0,46.0,0.0565345080763462,392.2,1,1193866.66666667,10132,4
8,1,0.01,2,7.0,16.0,0.47870778267253494,344.5,1,844800.0,10375,3
10,1,0.36,5,21.0,68.0,0.639500734214381,333.9,0,809600.0,7949,2
11,0,0.56,2,5.0,21.0,0.582232011747428,343.44,1,880000.0,11012,2
7,1,0.07,2,16.0,82.0,0.42657856093978097,347.68,1,827200.0,10870,2
7,0,0.02,1,36.0,53.0,0.0,364.64,0,1196800.0,11906,3
12,0,0.4,3,13.0,25.0,0.7511013215859,345.56,1,880000.0,10999,3
9,1,0.09,2,12.0,41.0,0.39133627019088796,351.92,1,968000.0,11938,1
7,1,0.15,2,13.0,34.0,0.475770925110132,374.18,1,862400.0,6256,2
8,0,0.31,2,8.0,25.0,0.39647577092511105,343.44,1,968000.0,921,4
8,0,0.51,3,13.0,32.0,0.530837004405281,356.16,1,1064800.0,2071,4
7,1,0.0,2,3.0,19.0,0.435389133627015,354.04,0,809600.0,7058,2
8,1,0.12,3,12.0,32.0,0.5844346549192321,368.88,1,1012000.0,7801,4
7,0,0.12,2,4.0,25.0,0.553597650513947,373.12,1,924000.0,11161,2
7,1,0.02,2,31.0,111.0,0.40969162995594605,364.64,1,924000.0,11496,2
12,0,0.49,2,5.0,21.0,0.709985315712184,330.72,1,950400.0,9194,3
8,0,0.42,2,3.0,6.0,0.237885462555062,348.74,1,1108800.0,8368,4
12,0,0.49,4,19.0,39.0,0.567547723935388,320.12,1,1029600.0,9673,4
9,0,0.3,2,20.0,72.0,0.501468428781202,332.84,1,862400.0,11039,2
8,0,0.23,2,18.0,38.0,0.347283406754769,328.6,0,818400.0,4996,2
7,0,0.31,2,21.0,50.0,0.329662261380318,342.38,1,1126400.0,10891,3
9,1,0.18,3,12.0,78.0,0.646842878120401,354.04,1,853600.0,7892,3
6,0,0.0,2,21.0,52.0,0.273127753303956,375.24,1,994400.0,5766,1
7,1,0.0,1,17.0,26.0,0.567547723935388,381.6,1,941600.0,9022,4
7,1,0.04,2,24.0,90.0,0.450073421439055,351.92,0,836000.0,11119,1
7,1,0.0,3,15.0,39.0,0.456681350954476,366.76,1,950400.0,1037,3
7,0,0.37,2,11.0,30.0,0.5748898678414079,369.94,1,950400.0,8302,4
10,0,0.47,1,9.0,21.0,0.529368575624075,337.08,1,959200.0,10270,3
11,1,0.37,3,29.0,56.0,0.5895741556534481,334.96,1,880000.0,8407,2
7,1,0.08,4,26.0,46.0,0.552863436123348,367.82,1,836000.0,10011,2
9,1,1.0,4,3.0,10.0,0.534508076358291,346.62,1,1108800.0,4257,4
8,0,0.44,2,6.0,21.0,0.552863436123348,359.34,1,994400.0,5727,4
7,1,0.02,2,24.0,42.0,0.3803230543318579,356.16,1,959200.0,7166,3
8,1,0.25,2,19.0,66.0,0.435389133627015,340.26,1,862400.0,4450,2
9,0,0.44,2,9.0,24.0,0.545521292217329,347.68,1,836000.0,7412,3
6,0,0.19,3,9.0,25.0,0.42070484581497497,362.52,1,941600.0,6262,3
6,1,0.0,2,7.0,16.0,0.398678414096916,354.04,1,809600.0,6834,3
7,1,0.04,2,7.0,19.0,0.435389133627015,355.1,1,827200.0,744,3
12,0,0.76,3,10.0,23.0,0.685022026431714,330.72,1,950400.0,8464,3
11,0,0.49,3,34.0,67.0,0.552863436123348,339.2,1,836000.0,4091,2
10,0,0.42,3,34.0,135.0,0.5088105726872211,333.9,1,836000.0,1136,2
11,0,0.44,2,14.0,25.0,0.626284875183555,323.3,1,809600.0,9992,2
10,0,0.58,4,6.0,17.0,0.5088105726872211,322.24,1,1038400.0,10150,3
8,0,0.37,2,23.0,85.0,0.521292217327465,352.98,1,836000.0,11380,2
9,0,0.49,3,11.0,37.0,0.611600587371507,337.08,1,836000.0,9499,1
8,1,0.24,3,5.0,10.0,0.360499265785603,328.6,1,818400.0,10061,2
9,0,0.47,1,34.0,103.0,0.567547723935388,333.9,0,827200.0,9713,2
5,0,0.5,6,29.0,129.0,0.290014684287816,400.68,1,1020800.0,1993,3
7,0,0.3,2,16.0,34.0,0.43245227606461206,342.38,1,888800.0,7282,3
10,0,0.24,2,10.0,28.0,0.488252569750367,354.04,0,906400.0,6265,3
9,1,0.31,3,25.0,143.0,0.5734214390601939,342.38,1,853600.0,8320,2
14,1,0.44,2,26.0,56.0,0.699706314243761,324.36,1,809600.0,12049,3
7,1,0.0,1,3.0,10.0,0.5102790014684271,352.98,1,862400.0,650,2
7,0,0.18,2,18.0,24.0,0.17988252569750196,361.46,1,1073600.0,10994,3
9,0,0.23,3,21.0,125.0,0.611600587371507,350.86,1,827200.0,3654,2
7,1,0.32,4,16.0,51.0,0.567547723935388,358.28,1,792000.0,10636,2
8,1,0.27,3,17.0,91.0,0.552863436123348,333.9,1,800800.0,7709,2
8,0,0.29,2,19.0,49.0,0.450073421439055,345.56,1,853600.0,6334,3
9,0,0.34,2,13.0,62.0,0.5895741556534481,341.32,1,836000.0,387,2
12,0,0.55,2,42.0,68.0,0.608663729809104,349.8,1,924000.0,12265,4
9,0,0.35,2,11.0,47.0,0.552863436123348,361.46,1,818400.0,7312,3
9,1,0.23,3,15.0,86.0,0.6703377386196739,358.28,1,853600.0,5841,2
11,0,0.53,3,20.0,43.0,0.699706314243761,331.78,1,897600.0,10735,2
8,1,0.26,2,31.0,141.0,0.494126284875182,344.5,1,827200.0,8591,2
12,0,0.51,2,17.0,69.0,0.7070484581497809,322.24,1,818400.0,7155,2
7,0,0.3,2,36.0,106.0,0.0,334.96,1,1117600.0,7944,3
12,0,0.47,2,6.0,14.0,0.633627019089575,325.42,1,906400.0,6380,2
8,1,0.21,2,21.0,38.0,0.442731277533035,348.74,0,897600.0,10831,2
6,0,0.25,2,13.0,50.0,0.500734214390595,366.76,1,836000.0,11552,3
6,1,0.03,2,21.0,99.0,0.39133627019088796,379.48,1,950400.0,8611,2
7,1,0.0,4,23.0,55.0,0.538179148311301,348.74,1,836000.0,3776,2
8,1,0.21,2,4.0,15.0,0.534508076358291,357.22,1,880000.0,1545,2
9,0,0.44,2,11.0,43.0,0.611600587371507,354.04,1,800800.0,4164,3
8,1,0.04,2,4.0,9.0,0.523494860499261,360.4,0,844800.0,9061,1
8,0,0.33,2,15.0,37.0,0.25624082232011197,347.68,1,1012000.0,2802,2
7,1,0.05,4,6.0,14.0,0.495594713656387,355.1,1,985600.0,11187,1
8,0,0.11,2,9.0,67.0,0.472099853157122,339.2,1,836000.0,11111,2
5,1,0.19,8,30.0,134.0,0.19309838472833604,392.2,1,1100000.0,5417,3
7,1,0.23,2,16.0,72.0,0.494126284875182,347.68,1,836000.0,2840,2
8,1,0.2,3,5.0,13.0,0.42070484581497497,362.52,1,968000.0,2186,1
8,0,0.25,2,4.0,15.0,0.36343612334802206,340.26,1,915200.0,3542,3
9,0,0.31,3,21.0,77.0,0.6703377386196739,347.68,1,836000.0,6089,1
7,1,0.0,2,14.0,39.0,0.523494860499261,360.4,1,827200.0,11497,2
10,0,0.42,2,6.0,16.0,0.563142437591771,341.32,1,915200.0,5733,2
9,0,0.48,5,15.0,40.0,0.40748898678414097,361.46,1,1064800.0,3996,3
7,1,0.0,2,34.0,64.0,0.406020558002936,374.18,1,950400.0,492,2
10,1,0.64,2,6.0,19.0,0.424375917767985,349.8,1,836000.0,9708,3
8,1,0.21,2,33.0,67.0,0.42070484581497497,339.2,0,862400.0,5095,1
12,1,0.49,3,4.0,8.0,0.77312775330396,330.72,1,941600.0,6213,3
11,0,0.39,2,7.0,16.0,0.5748898678414079,349.8,1,827200.0,1162,3
8,1,0.0,2,12.0,26.0,0.567547723935388,360.4,0,836000.0,3731,1
9,1,0.2,2,12.0,30.0,0.542584434654917,360.4,1,844800.0,7065,3
7,0,0.08,2,13.0,26.0,0.47944199706314206,374.18,1,862400.0,5487,3
11,0,0.45,2,6.0,27.0,0.73641703377386,311.64,1,809600.0,3127,3
7,1,0.0,3,8.0,23.0,0.456681350954476,373.12,1,897600.0,6863,2
8,1,0.24,3,16.0,72.0,0.611600587371507,339.2,1,827200.0,10377,2
9,0,0.45,2,19.0,46.0,0.298825256975025,346.62,1,1100000.0,10958,3
10,0,0.63,2,12.0,30.0,0.435389133627015,343.44,1,1038400.0,9812,4
7,0,0.3,2,35.0,72.0,0.522026431718055,362.52,1,836000.0,9399,3
10,0,0.49,3,5.0,19.0,0.7143906020558008,338.14,1,880000.0,10361,2
8,0,0.24,2,19.0,49.0,0.45374449339206396,340.26,0,853600.0,7943,2
11,0,0.44,4,6.0,28.0,0.7033773861967709,331.78,1,792000.0,11939,3
6,0,0.26,13,28.0,148.0,0.491923641703377,351.92,0,836000.0,2521,2
7,0,0.24,2,27.0,69.0,0.406020558002936,363.58,1,968000.0,5276,3
11,1,0.49,2,6.0,22.0,0.6409691629955949,336.02,1,827200.0,9888,3
7,1,0.14,2,15.0,35.0,0.442731277533035,357.22,0,906400.0,8235,2
7,1,0.02,2,15.0,39.0,0.38986784140968206,355.1,1,836000.0,1462,2
8,1,0.25,4,31.0,69.0,0.472099853157122,340.26,0,809600.0,2224,2
8,0,0.31,2,13.0,58.0,0.529368575624075,365.7,1,880000.0,7980,3
8,0,0.32,2,17.0,49.0,0.437591776798819,354.04,1,994400.0,4663,3
7,1,0.0,4,32.0,87.0,0.6042584434654871,341.32,0,836000.0,1604,2
7,0,0.28,2,31.0,51.0,0.5895741556534481,358.28,1,809600.0,2360,2
9,1,0.26,2,9.0,21.0,0.48678414096916206,347.68,1,809600.0,8307,2
9,0,0.43,2,22.0,60.0,0.298825256975025,340.26,1,1073600.0,11836,3
9,0,0.38,2,10.0,39.0,0.47356828193832795,351.92,1,959200.0,4045,4
6,1,0.0,2,28.0,94.0,0.25697503671071803,375.24,1,928400.0,1391,2
8,0,0.51,2,6.0,17.0,0.469897209985318,324.36,1,1003200.0,11977,3
11,0,0.58,4,5.0,22.0,0.6556534508076421,331.78,1,1029600.0,10489,2
13,0,0.55,2,5.0,47.0,0.685022026431714,321.18,1,862400.0,9350,3
11,0,0.74,5,5.0,18.0,0.7143906020558008,333.9,1,985600.0,11888,2
5,1,0.08,2,24.0,35.0,0.128487518355355,375.24,1,1232000.0,3025,5
9,1,0.05,3,8.0,46.0,0.611600587371507,338.14,1,924000.0,4408,3
10,1,0.57,2,30.0,67.0,0.5088105726872211,352.98,1,950400.0,296,2
8,1,0.24,2,8.0,21.0,0.450073421439055,339.2,0,880000.0,7397,2
8,0,0.3,2,8.0,17.0,0.523494860499261,360.4,1,1064800.0,1121,3
7,0,0.2,2,15.0,37.0,0.356093979441994,358.28,1,932800.0,4071,1
7,1,0.04,2,16.0,42.0,0.517621145374455,357.22,1,827200.0,7049,2
6,1,0.06,2,19.0,40.0,0.270925110132159,369.94,1,1091200.0,7680,3
9,0,0.21,2,7.0,17.0,0.563142437591771,348.74,1,906400.0,9402,4
7,1,0.03,2,16.0,49.0,0.494126284875182,358.28,1,853600.0,5980,1
10,0,0.58,2,3.0,8.0,0.455947136563869,333.9,1,1029600.0,2418,4
8,1,0.29,2,23.0,81.0,0.5088105726872211,333.9,1,836000.0,9237,2
7,1,0.12,4,13.0,18.0,0.418502202643171,348.74,1,941600.0,3539,3
10,1,0.61,3,5.0,17.0,0.571953010279005,343.44,1,968000.0,8347,2
8,1,0.06,2,5.0,18.0,0.45741556534507394,336.02,1,853600.0,334,2
8,1,0.1,3,4.0,9.0,0.536710719530095,357.22,0,888800.0,11488,2
8,0,0.4,2,8.0,20.0,0.435389133627015,345.56,1,1003200.0,691,2
9,0,0.41,3,26.0,104.0,0.611600587371507,350.86,1,827200.0,7861,2
8,1,0.21,2,33.0,133.0,0.38252569750366205,346.62,1,985600.0,3109,3
5,0,0.01,2,17.0,46.0,0.10792951541849301,375.24,1,1196800.0,4613,3
8,0,0.42,2,9.0,26.0,0.450073421439055,346.62,1,968000.0,1466,2
8,1,0.22,2,12.0,38.0,0.538179148311301,357.22,1,950400.0,10163,2
9,0,0.44,2,7.0,18.0,0.626284875183555,375.24,1,880000.0,11318,2
8,1,0.15,2,27.0,109.0,0.435389133627015,326.48,0,888800.0,24,3
12,1,0.5,2,19.0,58.0,0.608663729809104,323.3,1,800800.0,5383,2
8,1,0.0,2,3.0,11.0,0.464757709251094,375.24,0,950400.0,11021,3
8,1,0.21,2,32.0,131.0,0.298825256975025,349.8,0,985600.0,2776,3
7,0,0.14,3,9.0,28.0,0.49779735682819204,374.18,1,968000.0,3054,3
8,1,0.01,2,17.0,43.0,0.398678414096916,345.56,1,941600.0,7153,2
9,1,0.14,3,9.0,54.0,0.6409691629955949,355.1,1,827200.0,10402,2
8,0,0.26,2,1.0,22.0,0.36343612334802206,359.34,0,1029600.0,9940,1
8,0,0.3,2,18.0,47.0,0.5895741556534481,368.88,1,941600.0,8185,5
6,0,0.25,2,4.0,44.0,0.500734214390595,354.04,1,809600.0,10221,3
12,0,0.6,2,12.0,35.0,0.49853157121879793,332.84,1,915200.0,9249,3
9,0,0.44,2,11.0,27.0,0.39574155653450505,346.62,1,1020800.0,10511,4
9,0,0.41,2,6.0,22.0,0.509544787077828,347.68,1,924000.0,10352,2
7,1,0.07,2,17.0,84.0,0.5418502202643111,374.18,1,853600.0,4044,2
8,0,0.3,3,35.0,68.0,0.48678414096916206,351.92,1,818400.0,5361,2
8,1,0.33,2,8.0,54.0,0.538179148311301,341.32,1,915200.0,2944,2
10,0,0.52,2,14.0,23.0,0.406020558002936,328.6,1,1047200.0,6727,4
8,0,0.4,3,10.0,21.0,0.5088105726872211,350.86,1,1029600.0,9767,3
7,0,0.27,2,3.0,15.0,0.285609397944199,356.16,0,985600.0,8821,3
7,0,0.47,2,7.0,24.0,0.47063142437590794,361.46,1,1003200.0,80,3
8,1,0.35,2,16.0,56.0,0.527165932452271,360.4,1,818400.0,12214,2
8,1,0.29,3,31.0,141.0,0.472099853157122,340.26,1,827200.0,8437,2
7,1,0.01,2,14.0,38.0,0.39500734214389793,355.1,1,827200.0,2051,3
7,0,0.04,2,13.0,26.0,0.47944199706314206,366.76,1,924000.0,3813,2
8,1,0.06,2,22.0,41.0,0.455947136563869,358.28,0,853600.0,2676,2
8,1,0.0,1,6.0,13.0,0.412628487518349,358.28,0,836000.0,20,1
11,0,0.5,3,20.0,69.0,0.524963289280475,336.02,1,924000.0,11672,2
13,0,0.65,2,6.0,21.0,0.77312775330396,332.84,1,809600.0,7825,5
8,0,0.26,2,23.0,77.0,0.494126284875182,338.14,1,827200.0,1409,2
7,0,0.3,2,36.0,106.0,0.37958883994125897,346.62,1,985600.0,8252,2
7,0,0.24,2,4.0,9.0,0.441262848751829,342.38,1,844800.0,3734,2
6,0,0.47,3,28.0,72.0,0.31791483113068103,359.34,1,1038400.0,750,3
9,1,0.0,3,13.0,31.0,0.7143906020558008,350.86,1,853600.0,4272,2
10,0,0.52,2,15.0,33.0,0.406020558002936,338.14,1,959200.0,9876,4
7,0,0.3,2,33.0,84.0,0.494126284875182,364.64,1,827200.0,9311,3
8,1,0.04,2,8.0,16.0,0.44933920704844804,351.92,1,924000.0,10320,3
7,0,0.24,2,19.0,51.0,0.406020558002936,351.92,1,818400.0,11469,3
6,1,0.11,3,18.0,45.0,0.290014684287816,377.36,0,1038400.0,11378,3
8,1,0.3,3,16.0,56.0,0.685022026431714,368.88,1,871200.0,3814,2
8,0,0.4,2,34.0,79.0,0.450073421439055,349.8,1,985600.0,10413,2
10,1,0.39,2,26.0,53.0,0.582232011747428,337.08,1,836000.0,7990,2
9,1,0.24,3,28.0,52.0,0.6409691629955949,328.6,1,871200.0,5177,2
14,0,0.65,4,6.0,15.0,0.964023494860508,312.7,1,976800.0,9666,3
7,1,0.01,2,40.0,63.0,0.406020558002936,373.12,1,1126400.0,15,4
8,0,0.08,2,6.0,16.0,0.523494860499261,337.08,1,853600.0,7518,3
10,1,0.24,2,8.0,28.0,0.419236417033762,332.84,1,1038400.0,5459,2
7,0,0.27,2,3.0,11.0,0.285609397944199,360.4,1,1091200.0,8603,3
6,1,0.0,2,6.0,13.0,0.482378854625545,394.32,1,853600.0,5570,3
9,0,0.32,3,21.0,125.0,0.596916299559467,347.68,1,827200.0,10818,2
7,1,0.0,2,15.0,33.0,0.49045521292217203,367.82,1,809600.0,10440,2
6,0,0.13,1,16.0,26.0,0.323788546255496,376.3,1,1012000.0,5225,2
8,1,0.24,2,15.0,81.0,0.4133627019089551,345.56,0,836000.0,10611,2
8,1,0.21,2,5.0,28.0,0.39574155653450505,348.74,1,880000.0,11814,3
10,1,0.34,5,35.0,67.0,0.6409691629955949,336.02,0,827200.0,11395,2
8,1,0.04,2,10.0,29.0,0.347283406754769,351.92,1,915200.0,1303,3
12,0,0.69,3,10.0,30.0,0.6923641703377409,321.18,1,1003200.0,11700,3
7,1,0.02,3,17.0,42.0,0.453010279001466,360.4,1,941600.0,10093,2
7,1,0.14,2,10.0,35.0,0.38693098384727903,358.28,1,976800.0,2794,2
8,0,0.43,2,29.0,50.0,0.362701908957415,350.86,1,1073600.0,1542,4
11,1,0.49,2,5.0,16.0,0.530837004405281,350.86,1,959200.0,8512,2
7,0,0.6,2,25.0,35.0,0.460352422907486,382.66,1,1003200.0,1465,3
